id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,asin,epid,gamestop-price,gamestop-trade-price
12342,NES,Mystery Quest,$5.95,$22.50,$69.99,$1.26,$6.29,$7.20,$23.99,$29.20,$72.99,B0009PX8NC,56243843,,
12343,NES,NARC,$6.95,$16.25,$67.00,$1.46,$7.29,$3.40,$16.99,$28.00,$69.99,B0002XMYHM,56232142,,
16388,NES,NES Advantage Controller,$17.89,,$51.00,$3.80,$18.99,$7.80,$25.99,$21.60,$53.99,B00004SVXA,,,
16389,NES,NES Four Score,$12.50,$41.00,$29.69,$2.60,$12.99,$17.20,$42.99,$9.30,$30.99,B000J0PVOG,,,
21587,NES,NES Max Controller,$11.99,,$20.25,$2.60,$12.99,$3.60,$17.99,$6.30,$20.99,B00004SVYP,,,
9449,NES,NES Open Tournament Golf,$7.37,$14.99,$43.34,$1.54,$7.69,$3.20,$15.99,$18.40,$45.99,B00004SVYK,170231464,,
19364,NES,NES Satellite 4 Controller Port,$8.58,,,$1.80,$8.99,$2.60,$12.99,,,B000NQ8ZAI,,,
9459,NES,NFL Football,$2.17,$8.99,$19.99,,$2.29,$1.90,$9.39,$6.30,$20.99,B0009PS61Q,6111,,
21251,NES,NTF2 Test Cartridge,$70.00,$530.00,,$29.60,$73.99,$222.80,$556.99,,,,,,
9483,NES,Nigel Mansell's World Championship Racing,$9.44,$43.00,,$1.98,$9.89,$18.00,$44.99,,,B00004SVSN,4876,,
9487,NES,Nightshade,$24.50,$37.50,$75.00,$7.80,$25.99,$15.60,$38.99,$31.60,$78.99,B00004SVSP,170243979,,
12344,NES,Ninja Crusaders,$24.97,$89.99,$222.34,$7.80,$25.99,$37.60,$93.99,$93.20,$232.99,B000W1VXF8,56232152,,
9488,NES,Ninja Gaiden,$9.99,$50.00,$125.00,$2.00,$9.99,$21.20,$52.99,$52.40,$130.99,B00004SVSS,6124,$9.99,$2.40
12004,NES,Ninja Gaiden II The Dark Sword of Chaos,$9.42,$49.99,$289.99,$1.98,$9.89,$20.80,$51.99,$121.60,$303.99,B000EA0HMW,56236808,$9.99,$2.40
9490,NES,Ninja Gaiden III Ancient Ship of Doom,$57.65,$161.00,$610.00,$24.40,$60.99,$67.60,$168.99,$256.40,$640.99,B00004SVSR,4646,$49.99,$16.00
12345,NES,Ninja Kid,$7.00,$49.99,$50000.00,$1.48,$7.39,$20.80,$51.99,$21000.00,$52499.99,B000MC6DHA,56236668,,
37995,NES,Ninja Kid [5 Screw],,,,,,,,,,none,,,
19387,NES,Nintendo Campus Challenge 1991,$20100.00,,,$8442.00,$21104.99,$10553.20,$26382.99,,,,,,
34874,NES,Nintendo Campus Challenge 1991 [Reproduction],$75.00,$125.50,$63.02,$31.60,$78.99,$52.80,$131.99,$26.40,$65.99,,,,
37130,NES,Nintendo NES Classic Edition,$181.00,$180.00,$206.76,$76.00,$189.99,$95.60,$238.99,$86.80,$216.99,B01IFJBQ1E,224836664,,
37198,NES,Nintendo NES Classic Edition Controller,$79.99,,$109.99,$33.60,$83.99,$42.80,$106.99,$46.00,$114.99,B01IH5O186,,,
13743,NES,Nintendo NES Console,$42.50,$112.50,$555.55,$18.00,$44.99,$47.20,$117.99,$233.20,$582.99,B0006TNCTG,101841580,,
13805,NES,Nintendo NES Controller,$9.99,,$11.00,$2.00,$9.99,$2.80,$13.99,$2.40,$11.99,B00004SVOG,,,
14933,NES,Nintendo World Championship,$19000.00,,,$7980.00,$19949.99,$9975.60,$24938.99,,,,65624388,,
16173,NES,Nintendo World Championship Gold,$26677.00,,,$11204.40,$28010.99,$14006.40,$35015.99,,,,,,
34873,NES,Nintendo World Championship [Reproduction],$59.00,$45.00,$68.00,$24.80,$61.99,$31.60,$78.99,$28.40,$70.99,,,,
9492,NES,Nintendo World Cup,$5.99,$16.49,$45.00,$1.26,$6.29,$3.40,$16.99,$18.80,$46.99,B00004SVY8,5895,,
9495,NES,Nobunaga's Ambition,$11.47,$16.09,$59.89,$2.40,$11.99,$3.40,$16.99,$25.20,$62.99,B000BV8G4K,170289760,,
13108,NES,Nobunaga's Ambition 2,$102.50,$345.00,$699.99,$43.20,$107.99,$144.80,$361.99,$294.00,$734.99,B00139XODC,56227351,,
12346,NES,North and South,$35.99,$65.82,$198.50,$15.20,$37.99,$27.60,$68.99,$83.20,$207.99,B00004SVST,56253769,$24.99,$6.40
12347,NES,ORB 3D,$5.95,$20.49,$79.00,$1.26,$6.29,$6.60,$21.99,$33.20,$82.99,B00004SVSV,56249187,,
14281,NES,Operation Secret Storm,$57.00,$125.50,,$24.00,$59.99,$52.80,$131.99,,,,56232452,,
12348,NES,Operation Wolf,$3.25,$17.24,$50.00,,$3.39,$3.60,$17.99,$21.20,$52.99,B00004SVSU,56226671,,
12349,NES,Othello,$3.45,$8.99,$19.60,,$3.59,$1.90,$9.39,$6.30,$20.99,B000G85AJM,56243993,,
9516,NES,Overlord,$9.99,$51.99,$109.99,$2.00,$9.99,$22.00,$54.99,$46.00,$114.99,B00004SVSW,6145,,
19390,NES,P'radikus Conflict,$39.99,$58.07,$75.00,$16.80,$41.99,$24.40,$60.99,$31.60,$78.99,B0025MZEUC,170283153,,
12350,NES,POW Prisoners of War,$7.00,$23.99,$69.00,$1.48,$7.39,$7.50,$24.99,$28.80,$71.99,B0009WUTWI,56241126,,
9518,NES,Pac-Man (Namco),$10.00,$21.45,$59.91,$2.20,$10.99,$6.90,$22.99,$25.20,$62.99,B0002UFC3S,4181,,
30882,NES,Pac-Man (Tengen),$8.05,,$71.00,$1.70,$8.49,$2.60,$12.99,$30.00,$74.99,B001J74UHM,108939083,,
12351,NES,Pac-Mania,$13.00,$6.50,$52.32,$2.80,$13.99,$3.80,$18.99,$22.00,$54.99,B000J3HYZW,6060,,
16126,NES,Palamedes,$17.97,$22.91,$59.99,$3.80,$18.99,$7.20,$23.99,$25.20,$62.99,B00004SVSX,56244383,,
9523,NES,Panic Restaurant,$532.00,$1099.99,$1595.00,$223.60,$558.99,$462.00,$1154.99,$670.00,$1674.99,B00004SVSY,5890,,
9528,NES,Paperboy,$11.64,$24.57,$173.50,$2.40,$11.99,$7.80,$25.99,$72.80,$181.99,B00004SVSZ,1688,$9.99,$2.40
9530,NES,Paperboy 2,$12.50,$18.50,$195.00,$2.60,$12.99,$3.80,$18.99,$82.00,$204.99,B00004SVT0,5045,,
14932,NES,Peek-a-Boo Poker,$990.00,$1125.00,$1500.00,$416.00,$1039.99,$472.40,$1180.99,$630.00,$1574.99,,56210714,,
19452,NES,Pesterminator,$45.00,$95.00,,$18.80,$46.99,$40.00,$99.99,,,B001QHYE1C,56210564,,
12352,NES,Peter Pan and the Pirates,$7.12,$6.50,$33.77,$1.50,$7.49,$2.20,$10.99,$10.50,$34.99,B00004SVT1,56243573,,
12353,NES,Phantom Fighter,$8.47,$38.95,$66.00,$1.78,$8.89,$16.40,$40.99,$27.60,$68.99,B00004SVT2,56243723,,
12354,NES,Pictionary,$2.00,$4.25,$27.99,,$2.09,$1.00,$4.99,$8.70,$28.99,B00004SVT3,56236738,,
12355,NES,Pin-Bot,$3.31,$12.19,$15.75,,$3.49,$2.60,$12.99,$3.40,$16.99,B000HNNVOC,56253509,,
12005,NES,Pinball,$4.81,$18.25,$149.99,$1.02,$5.09,$3.80,$18.99,$62.80,$156.99,B0006TNCV4,56248997,,
12356,NES,Pinball Quest,$6.02,$15.00,$46.00,$1.26,$6.29,$3.20,$15.99,$19.20,$47.99,B00004SVT4,56253159,,
37979,NES,Pinball [5 Screw],,,,,,,,,,none,,,
12357,NES,Pipe Dream,$5.50,$14.55,$42.99,$1.16,$5.79,$3.00,$14.99,$18.00,$44.99,B00004SVT5,56243663,,
9558,NES,Pirates,$18.99,$34.33,$153.50,$4.00,$19.99,$14.40,$35.99,$64.40,$160.99,B000BMYM3S,56237435,,
12358,NES,Platoon,$5.08,$14.25,$46.38,$1.06,$5.29,$3.00,$14.99,$19.60,$48.99,B00004SVT6,56243563,,
9566,NES,Play Action Football,$1.75,$7.53,$34.99,,$1.99,$1.60,$7.89,$14.80,$36.99,B00004SVYG,5912,,
12359,NES,Popeye,$11.53,$64.95,$49.99,$2.40,$11.99,$27.20,$67.99,$20.80,$51.99,B000EA2KBS,56237940,$14.99,$2.80
37988,NES,Popeye [5 Screw],,,,,,,,,,none,,,
9574,NES,Power Blade,$44.99,$128.60,$219.95,$18.80,$46.99,$54.00,$134.99,$92.40,$230.99,B00004SVT9,5922,,
9575,NES,Power Blade 2,$360.00,$465.00,$1925.00,$151.20,$377.99,$195.20,$487.99,$808.40,$2020.99,B00004SVTA,5763,,
13715,NES,Power Glove,$74.99,$60.00,$306.55,$31.60,$78.99,$40.40,$100.99,$128.80,$321.99,B001VII7PA,,,
13761,NES,Power Pad,$28.00,,,$8.70,$28.99,$15.20,$37.99,,,B002W4JN9Q,,,
9577,NES,Power Punch II,$25.25,$31.03,$67.00,$8.10,$26.99,$9.90,$32.99,$28.00,$69.99,B00004SVT8,6155,,
12360,NES,Predator,$7.73,$20.00,$239.50,$1.62,$8.09,$6.30,$20.99,$100.40,$250.99,B000SLMH02,56240936,,
9584,NES,Prince of Persia,$19.95,$49.99,$100.00,$6.30,$20.99,$20.80,$51.99,$42.00,$104.99,B00004SVTB,4232,,
12361,NES,Princess Tomato in the Salad Kingdom,$97.00,$249.99,$295.00,$40.80,$101.99,$104.80,$261.99,$124.00,$309.99,B00004SVTC,56236978,,
9592,NES,Pro Sports Hockey,$91.01,$227.50,,$38.40,$95.99,$95.60,$238.99,,,B00004SVTD,5424,,
12362,NES,Pro Wrestling,$5.50,$29.99,$299.95,$1.16,$5.79,$9.30,$30.99,$126.00,$314.99,B0006TNCVE,56244193,,
38001,NES,Pro Wrestling [5 Screw],,,,,,,,,,none,,,
12006,NES,Punch-Out,$10.00,$23.08,$49.99,$2.20,$10.99,$7.20,$23.99,$20.80,$51.99,B00004SVYH,56239430,,
16272,NES,Punch-Out Special Edition [Japan],$142.50,,,$60.00,$149.99,$75.60,$188.99,,,,,,
12364,NES,Puss N' Boots: Pero's Great Adventure,$11.48,$12.99,$66.00,$2.40,$11.99,$2.80,$13.99,$27.60,$68.99,B000EA3W8S,56238150,,
12365,NES,Puzzle,$11.91,$24.99,$23.44,$2.60,$12.99,$7.80,$25.99,$7.50,$24.99,B0027NZSE6,56253796,,
12366,NES,Puzznic,$11.93,$23.05,$49.95,$2.60,$12.99,$7.20,$23.99,$20.80,$51.99,B00004SVTG,56232392,,
12367,NES,Pyramid,$9.99,$21.56,$27.88,$2.00,$9.99,$6.90,$22.99,$8.70,$28.99,B000J42FN2,56237810,,
12368,NES,Q*bert,$9.50,$15.00,$62.00,$2.00,$9.99,$3.20,$15.99,$26.00,$64.99,B00004SVTH,4328,,
12369,NES,Qix,$25.96,$39.99,$25.00,$8.10,$26.99,$16.80,$41.99,$7.80,$25.99,B00004SVTI,4812,,
12371,NES,Quattro Adventure,$8.39,$19.99,$68.99,$1.76,$8.79,$6.30,$20.99,$28.80,$71.99,B000BYFJZG,170222975,,
19308,NES,Quattro Arcade,$19.50,$37.49,$49.99,$4.00,$19.99,$15.60,$38.99,$20.80,$51.99,B0006538XU,56238060,,
12372,NES,Quattro Sports,$5.74,$12.50,$39.99,$1.20,$5.99,$2.60,$12.99,$16.80,$41.99,B000BYKMM6,170270117,,
21024,NES,Quickshot Joystick,$4.54,,$124.99,$0.96,$4.79,$1.60,$7.99,$52.40,$130.99,B000TV513Q,,,
16260,NES,Quickshot Sighting Scope,$35.00,,$160.58,$14.80,$36.99,$19.20,$47.99,$67.60,$168.99,,,,
9635,NES,RBI Baseball,$5.99,$13.35,$27.00,$1.26,$6.29,$2.80,$13.99,$8.40,$27.99,B001GFJM4I,6121,,
12373,NES,RBI Baseball 2,$8.50,$18.24,$36.99,$1.78,$8.89,$3.80,$18.99,$15.60,$38.99,B000E7VM06,56232382,,
12374,NES,RBI Baseball 3,$8.09,$34.99,$29.01,$1.70,$8.49,$14.80,$36.99,$9.00,$29.99,B000A2XCIU,5963,,
12375,NES,RC Pro-AM,$5.50,$18.52,$135.00,$1.16,$5.79,$3.80,$18.99,$56.80,$141.99,B000VUSZHY,56232322,,
9639,NES,RC Pro-AM II,$74.10,$200.00,$399.99,$31.20,$77.99,$84.00,$209.99,$168.00,$419.99,B00004SVXZ,6134,,
34135,NES,ROB the Robot,$133.77,$224.99,,$56.00,$139.99,$94.40,$235.99,,,B0019O35JO,,,
9615,NES,Race America,$43.93,$99.95,$94.99,$18.40,$45.99,$42.00,$104.99,$40.00,$99.99,B00004SVTK,5879,,
30824,NES,Racermate Challenge II,$124.99,,,$52.40,$130.99,$66.40,$165.99,,,,,,
12376,NES,Racket Attack,$2.99,$10.99,$44.01,,$3.09,$2.40,$11.99,$18.40,$45.99,B000JO3OE6,56238210,,
12377,NES,Rad Gravity,$16.98,$44.99,$61.61,$3.60,$17.99,$18.80,$46.99,$26.00,$64.99,B000W44LR2,56249437,,
12378,NES,Rad Racer,$3.99,$19.99,$290.11,$0.84,$4.19,$6.30,$20.99,$122.00,$304.99,B00004SVTL,56237950,,
12379,NES,Rad Racer II,$7.23,$15.25,$202.50,$1.52,$7.59,$3.20,$15.99,$85.20,$212.99,B0002WTK66,101623372,,
38037,NES,Rad Racer [5 Screw],,,,,,,,,,none,,,
30982,NES,Rad Racket: Deluxe Tennis II,$59.95,$110.25,$134.50,$25.20,$62.99,$46.40,$115.99,$56.40,$140.99,B006S46U5Q,56226481,,
12380,NES,Raid 2020,$16.00,$35.71,$37.77,$3.40,$16.99,$15.20,$37.99,$16.00,$39.99,B0028H3BKO,56237635,,
12381,NES,Raid on Bungeling Bay,$6.09,$25.00,$99.99,$1.28,$6.39,$7.80,$25.99,$42.00,$104.99,B000EAC64E,56249527,,
38025,NES,Raid on Bungeling Bay [5 Screw],,,,,,,,,,none,,,
12382,NES,Rainbow Islands,$23.50,$40.00,$175.00,$7.50,$24.99,$16.80,$41.99,$73.60,$183.99,B00004SVTM,56244243,,
12383,NES,Rally Bike,$9.25,$34.99,$39.99,$1.94,$9.69,$14.80,$36.99,$16.80,$41.99,B000EA6W8U,56238240,,
12384,NES,Rambo,$5.87,$20.49,$225.00,$1.24,$6.19,$6.60,$21.99,$94.40,$235.99,B00004SVTN,56210214,,
12385,NES,Rampage,$12.18,$26.99,$399.99,$2.60,$12.99,$8.40,$27.99,$168.00,$419.99,B00004SVTO,56253089,$14.99,$4.00
9624,NES,Rampart,$12.99,$15.50,$53.00,$2.80,$13.99,$3.20,$15.99,$22.40,$55.99,B00004SVTP,4299,,
12386,NES,Remote Control,$3.90,$10.93,$49.99,$0.82,$4.09,$2.20,$10.99,$20.80,$51.99,B00004SVTQ,56236988,,
9648,NES,Ren and Stimpy Show Buckeroos,$16.99,$74.99,$149.99,$3.60,$17.99,$31.60,$78.99,$62.80,$156.99,B00004SVTR,5107,,
12387,NES,Renegade,$5.99,$28.99,$179.99,$1.26,$6.29,$9.00,$29.99,$75.60,$188.99,B000B4133I,56210444,,
12388,NES,Rescue the Embassy Mission,$4.97,$13.00,$49.95,$1.04,$5.19,$2.80,$13.99,$20.80,$51.99,B00004SVTS,56238220,,
12389,NES,Ring King,$5.99,$25.00,$224.72,$1.26,$6.29,$7.80,$25.99,$94.40,$235.99,B000PY9QGA,56241266,,
38026,NES,Ring King [5 Screw],,,,,,,,,,none,,,
12390,NES,River City Ransom,$33.79,$81.00,$149.99,$10.50,$34.99,$34.00,$84.99,$62.80,$156.99,B0002TQK9E,170246506,,
12391,NES,Road Runner,$6.89,$10.00,$35.00,$1.44,$7.19,$2.20,$10.99,$14.80,$36.99,B000J42FMS,56243613,,
12392,NES,RoadBlasters,$5.58,$14.72,$100.00,$1.18,$5.89,$3.00,$14.99,$42.00,$104.99,B00004SVTW,56210494,,
9669,NES,Robin Hood Prince of Thieves,$5.49,$13.99,$37.00,$1.16,$5.79,$3.00,$14.99,$15.60,$38.99,B00004SVTX,4434,,
12393,NES,Robo Warrior,$5.50,$16.00,$51.99,$1.16,$5.79,$3.40,$16.99,$22.00,$54.99,B00004SVTY,56227491,,
12394,NES,Robocop,$5.75,$15.50,$192.50,$1.20,$5.99,$3.20,$15.99,$80.80,$201.99,B0009VV5K4,56249777,,
9671,NES,Robocop 2,$12.95,$65.00,$149.99,$2.80,$13.99,$27.20,$67.99,$62.80,$156.99,B00004SVTZ,4242,,
9673,NES,Robocop 3,$21.27,$65.99,$162.50,$6.60,$21.99,$27.60,$68.99,$68.40,$170.99,B00004SVU0,4927,,
16141,NES,Robodemons,$24.99,$50.00,$39.00,$7.80,$25.99,$21.20,$52.99,$16.40,$40.99,B000Q812GW,56241206,,
12395,NES,Rock 'n Ball,$5.50,$15.50,$64.99,$1.16,$5.79,$3.20,$15.99,$27.20,$67.99,B000GBP2L0,56210704,,
12396,NES,Rocket Ranger,$3.99,$14.00,$39.00,$0.84,$4.19,$3.00,$14.99,$16.40,$40.99,B00004SVU1,56226861,,
9678,NES,Rockin' Kats,$79.65,$200.00,$1095.00,$33.60,$83.99,$84.00,$209.99,$460.00,$1149.99,B00004SVU3,170227085,,
9681,NES,Roger Clemens' MVP Baseball,$3.99,$8.75,$20.50,$0.84,$4.19,$1.80,$9.19,$6.60,$21.99,B00004SVYS,4937,,
12397,NES,Roller Games,$5.27,$19.99,$84.99,$1.10,$5.49,$6.30,$20.99,$35.60,$88.99,B00004SVY0,56240976,,
12398,NES,Rollerball,$3.66,$6.66,$39.95,$0.76,$3.79,$1.40,$6.99,$16.80,$41.99,B000YHC7OQ,170218825,,
9682,NES,Rollerblade Racer,$17.50,$49.99,$255.83,$3.60,$17.99,$20.80,$51.99,$107.60,$268.99,B00004SVU5,5786,,
12399,NES,Rolling Thunder,$7.50,$19.49,$46.00,$1.58,$7.89,$4.00,$19.99,$19.20,$47.99,B00004SVU6,56237575,,
12400,NES,Romance of the Three Kingdoms,$11.99,$24.99,$135.00,$2.60,$12.99,$7.80,$25.99,$56.80,$141.99,B00004SVY1,56236848,,
12401,NES,Romance of the Three Kingdoms II,$79.95,$175.00,$169.99,$32.00,$79.99,$73.60,$183.99,$71.20,$177.99,B00004SVU7,214712392,$79.99,$20.00
9687,NES,Roundball 2-on-2 Challenge,$7.99,$23.99,$45.00,$1.68,$8.39,$7.50,$24.99,$18.80,$46.99,B00004SVU8,5897,,
12402,NES,Rush'n Attack,$5.02,$21.99,$149.99,$1.06,$5.29,$6.90,$22.99,$62.80,$156.99,B00004SVU9,56241046,,
38004,NES,Rush'n Attack [5 Screw],,,,,,,,,,none,,,
12403,NES,Rygar,$8.00,$36.87,$1425.00,$1.68,$8.39,$15.60,$38.99,$598.40,$1495.99,B000EA40UC,56252979,,
38012,NES,Rygar [5 Screw],,,,,,,,,,none,,,
9697,NES,SCAT Special Cybernetic Attack Team,$129.99,$240.00,$469.99,$54.40,$135.99,$100.80,$251.99,$197.20,$492.99,B000PGJ49C,5900,$114.99,$20.00
12404,NES,Secret Scout,$115.50,$364.99,,$48.40,$120.99,$153.20,$382.99,,,B00CMKYY3A,170229394,,
12405,NES,Section Z,$6.95,$28.11,$310.64,$1.46,$7.29,$9.00,$29.99,$130.40,$325.99,B00004SVUB,56249727,,
38013,NES,Section-Z [5 Screw],,,,,,,,,,none,,,
12406,NES,Seicross,$5.60,$14.95,$150.00,$1.18,$5.89,$3.20,$15.99,$63.20,$157.99,B00004SVUC,56210614,,
13827,NES,Sesame Street 123,$3.00,$1.13,$49.99,,$3.19,$1.00,$4.99,$20.80,$51.99,B000GBMDRG,170319818,,
9720,NES,Sesame Street 123 and ABC,$7.99,$84.99,$21.11,$1.68,$8.39,$35.60,$88.99,$6.60,$21.99,B00004SVUE,5941,,
12408,NES,Sesame Street ABC,$4.63,$2.99,$25.00,$0.98,$4.89,$1.00,$4.99,$7.80,$25.99,B000R4LUUI,56238170,,
12409,NES,Sesame Street Big Bird's Hide and Speak,$4.50,$8.50,$99.99,$0.94,$4.69,$1.80,$8.89,$42.00,$104.99,B00004SVNH,56210634,,
9721,NES,Sesame Street Countdown,$9.74,$53.00,$40.00,$2.00,$9.99,$22.40,$55.99,$16.80,$41.99,B00004SVUD,5932,,
12410,NES,Shadow of the Ninja,$40.50,$111.11,$399.99,$16.00,$39.99,$46.80,$116.99,$168.00,$419.99,B000GAD40M,56253189,$39.99,$12.00
12411,NES,Shadowgate,$9.49,$19.99,$132.50,$2.00,$9.99,$6.30,$20.99,$55.60,$138.99,B00004SVUF,56236535,,
9729,NES,Shatterhand,$53.18,$124.99,$161.50,$22.40,$55.99,$52.40,$130.99,$68.00,$169.99,B00004SVYC,5773,,
12412,NES,Shingen the Ruler,$8.44,$13.50,$70.00,$1.78,$8.89,$2.80,$13.99,$29.60,$73.99,B000CJ5Z1S,56238180,,
12413,NES,Shinobi,$10.24,$32.26,$66.00,$2.20,$10.99,$10.20,$33.99,$27.60,$68.99,B00004SVUG,56240356,,
12414,NES,Shockwave,$16.95,$20.61,$28.00,$3.60,$17.99,$6.60,$21.99,$8.70,$28.99,B000KKMF6M,56252779,,
12415,NES,Shooting Range,$7.80,$17.23,$28.00,$1.64,$8.19,$3.60,$17.99,$8.70,$28.99,B001MFLOYS,56253409,,
12416,NES,Short Order/Eggsplode,$8.82,$14.93,$39.00,$1.86,$9.29,$3.20,$15.99,$16.40,$40.99,B000AXQCFO,56226631,,
12417,NES,Side Pocket,$4.93,$5.00,$29.00,$1.04,$5.19,$1.10,$5.29,$9.00,$29.99,B000QY55DW,,,
12418,NES,Silent Assault,$16.49,$39.99,$36.00,$3.40,$16.99,$16.80,$41.99,$15.20,$37.99,B000SQM9J6,170197291,,
12419,NES,Silent Service,$2.00,$7.99,$31.00,,$2.09,$1.70,$8.39,$9.90,$32.99,B000B6G2NW,56248897,,
12420,NES,Silk Worm,$11.75,$18.00,$249.99,$2.40,$11.99,$3.80,$18.99,$104.80,$261.99,,56243383,,
12421,NES,Silver Surfer,$14.71,$51.99,$159.99,$3.00,$14.99,$22.00,$54.99,$67.20,$167.99,B00004SVUH,56236628,$19.99,$5.60
12422,NES,Skate or Die,$4.25,$15.50,$59.00,$0.90,$4.49,$3.20,$15.99,$24.80,$61.99,B00004SVUM,56236688,,
12423,NES,Skate or Die 2,$5.96,$24.99,$94.65,$1.26,$6.29,$7.80,$25.99,$39.60,$98.99,B0009VV53Q,56232472,,
12424,NES,Ski or Die,$7.56,$9.99,$49.95,$1.58,$7.89,$2.00,$9.99,$20.80,$51.99,B00004SVUN,56253439,,
12425,NES,Skull and Crossbones,$9.47,$14.50,$69.00,$1.98,$9.89,$3.00,$14.99,$28.80,$71.99,B00004SVUO,56241136,,
12426,NES,Sky Kid,$11.95,$39.00,$499.99,$2.60,$12.99,$16.40,$40.99,$210.00,$524.99,B000SIHG6A,56210464,,
38027,NES,Sky Kid [5 Screw],,,,,,,,,,none,,,
12427,NES,Sky Shark,$4.99,$14.99,$39.99,$1.04,$5.19,$3.20,$15.99,$16.80,$41.99,B00004SVUP,56236925,,
12428,NES,Slalom,$6.25,$44.95,$188.50,$1.32,$6.59,$18.80,$46.99,$79.20,$197.99,B000FIUSD6,56232332,,
38019,NES,Slalom [5 Screw],,,,,,,,,,none,,,
9764,NES,Smash TV,$7.19,$21.50,$49.99,$1.52,$7.59,$6.90,$22.99,$20.80,$51.99,B000EAASDA,5889,,
12429,NES,Snake Rattle n Roll,$7.11,$18.98,$114.95,$1.50,$7.49,$4.00,$19.99,$48.40,$120.99,B000HGMSXY,56244203,,
9765,NES,Snake's Revenge,$8.99,$38.20,$215.00,$1.88,$9.39,$16.00,$39.99,$90.40,$225.99,B00004SVY2,56237870,,
12430,NES,Snoopy Silly Sports,$6.77,$8.50,$159.99,$1.42,$7.09,$1.80,$8.89,$67.20,$167.99,B000IVLSP2,,,
9768,NES,Snow Brothers,$202.50,$675.00,$4199.99,$85.20,$212.99,$283.60,$708.99,$1764.00,$4409.99,B00004SVUQ,4613,,
12007,NES,Soccer,$6.71,$9.99,$47.00,$1.42,$7.09,$2.00,$9.99,$19.60,$48.99,,56210394,,
38002,NES,Soccer [5 Screw],,,,,,,,,,none,,,
12431,NES,Solar Jetman,$4.13,$15.00,$39.99,$0.86,$4.29,$3.20,$15.99,$16.80,$41.99,B00004SVUR,56253819,,
12432,NES,Solitaire,$21.99,$39.99,$78.50,$6.90,$22.99,$16.80,$41.99,$32.80,$81.99,B001QI0DXY,56232202,,
12008,NES,Solomon's Key,$8.94,$29.99,$207.51,$1.88,$9.39,$9.30,$30.99,$87.20,$217.99,B000IVPB32,56238040,,
38014,NES,Solomon's Key [5 Screw],,,,,,,,,,none,,,
9776,NES,Solstice,$4.25,$14.97,$66.00,$0.90,$4.49,$3.20,$15.99,$27.60,$68.99,B00004SVUS,5910,,
9803,NES,Space Shuttle,$21.47,$64.99,$81.00,$6.90,$22.99,$27.20,$67.99,$34.00,$84.99,B00004SVUT,5951,,
12434,NES,Spelunker,$8.99,$26.00,,$1.88,$9.39,$8.10,$26.99,,,B000CQY21K,170247006,,
38028,NES,Spelunker [5 Screw],,,,,,,,,,none,,,
10594,NES,Spiderman Return of the Sinister Six,$10.91,$32.34,$96.99,$2.20,$10.99,$10.20,$33.99,$40.80,$101.99,B00004SVUU,5783,,
12436,NES,Spiritual Warfare,$15.47,$64.00,$129.95,$3.20,$15.99,$26.80,$66.99,$54.40,$135.99,B000FAKUXM,56237890,,
9830,NES,Spot,$6.51,$16.95,$65.00,$1.36,$6.79,$3.60,$17.99,$27.20,$67.99,B00004SVUV,6144,,
12437,NES,Spy Hunter,$3.99,$18.99,$79.00,$0.84,$4.19,$4.00,$19.99,$33.20,$82.99,B000EAC88S,8730,$4.99,$0.40
38029,NES,Spy Hunter [5 Screw],,,,,,,,,,none,,,
9832,NES,Spy vs. Spy,$5.98,$24.13,$84.99,$1.26,$6.29,$7.50,$24.99,$35.60,$88.99,B00004SVUW,4191,$9.99,$2.40
12438,NES,Sqoon,$96.44,$295.00,$785.00,$40.40,$100.99,$124.00,$309.99,$329.60,$823.99,B002E05COS,56210644,,
38030,NES,Sqoon [5 Screw],,,,,,,,,,none,,,
16127,NES,Stack Up,$67.00,$207.50,$1549.99,$28.00,$69.99,$87.20,$217.99,$650.80,$1626.99,B000U7Q2SC,56241106,,
37980,NES,Stack-Up [5 Screw],,,,,,,,,,none,,,
9839,NES,Stanley The Search for Dr Livingston,$26.00,$45.75,$199.99,$8.10,$26.99,$19.20,$47.99,$84.00,$209.99,B00004SVUX,6175,,
12439,NES,Star Force,$6.50,$24.99,$94.01,$1.36,$6.79,$7.80,$25.99,$39.60,$98.99,B00004SVUY,170235302,,
38042,NES,Star Force [5 Screw],,,,,,,,,,none,,,
12009,NES,Star Soldier,$5.00,$24.99,$26.99,$1.06,$5.29,$7.80,$25.99,$8.40,$27.99,B000FJD0ZS,56210734,,
9842,NES,Star Trek 25th Anniversary,$14.00,$27.74,$121.00,$3.00,$14.99,$8.70,$28.99,$50.80,$126.99,B000K0387C,5796,,
9847,NES,Star Trek The Next Generation,$21.50,$39.99,$100.00,$6.90,$22.99,$16.80,$41.99,$42.00,$104.99,B00004SVUZ,4981,,
9848,NES,Star Tropics,$6.00,$31.00,$62.00,$1.26,$6.29,$9.90,$32.99,$26.00,$64.99,B00004SVYI,5907,,
10238,NES,Star Tropics II: Zoda's Revenge,$9.00,$23.49,$57.89,$1.90,$9.49,$7.50,$24.99,$24.40,$60.99,B00004SVX9,170271027,,
12440,NES,Star Voyager,$4.22,$11.00,$32.00,$0.88,$4.39,$2.40,$11.99,$10.20,$33.99,B00004SVV0,56210224,,
38031,NES,Star Voyager [5 Screw],,,,,,,,,,none,,,
